,filename,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
233,37-32-755-I-T-user125_openface.csv,65.4,0.98,1.0,0.184072,0.211161,-0.959963,-0.070079,0.116674,-0.990695,0.058,0.16699999999999998,20.8,43.3,396.4,0.086,-0.08199999999999999,-0.006999999999999999,0.0,0.0,0.58,0.0,1.24,0.01,0.21,2.26,2.13,2.25,0.7,2.61,0.0,1.25,0.78,0.95,0.52,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,37-32-755-W-T-user124_openface.csv,0.0,0.98,1.0,-0.006421,0.121348,-0.992589,-0.243551,0.08705,-0.965974,-0.127,0.106,79.2,20.0,379.2,-0.08,0.103,0.018000000000000002,0.03,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.12,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,37-36-401-I-B-user67_openface.csv,0.8,0.98,1.0,0.268416,0.180424,-0.946256,0.082248,0.14391700000000002,-0.986166,0.18,0.166,27.0,33.2,253.6,-0.048,-0.104,0.002,0.0,0.0,0.0,0.01,0.48,0.01,0.0,0.23,0.14,1.69,0.0,0.63,0.45,0.0,0.0,0.74,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
236,37-36-401-W-B-user68_openface.csv,0.267,0.98,1.0,-0.061636,0.155556,-0.985902,-0.218147,0.111486,-0.969527,-0.142,0.136,24.7,20.1,362.6,-0.113,0.098,0.027000000000000003,0.07,0.0,0.0,0.0,1.7,1.17,0.0,0.14,1.56,0.41,0.0,1.51,0.64,0.71,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
237,38-26-565-I-T-user75_openface.csv,0.0,0.98,1.0,0.216748,0.084513,-0.972563,-0.029176,0.124938,-0.991736,0.095,0.106,-23.8,83.3,411.9,-0.031,0.037000000000000005,-0.032,0.0,0.0,0.49,0.0,0.0,0.0,0.18,0.0,0.0,1.01,0.84,0.21,0.0,0.0,0.4,0.0,0.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,38-26-565-W-T-user76_openface.csv,65.4,0.98,1.0,0.074167,0.012067,-0.997173,-0.216762,0.066886,-0.97393,-0.07200000000000001,0.04,74.5,99.3,357.8,-0.08,0.07,-0.001,0.55,0.31,0.0,0.0,1.99,2.09,0.0,1.8,2.09,1.3,0.05,0.49,0.44,0.01,3.2,0.23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
239,38-29-906-I-T-user94_openface.csv,17.2,0.98,1.0,0.099857,0.203656,-0.973937,-0.063503,0.213494,-0.974878,0.019,0.211,33.1,65.9,427.4,0.05,0.019,-0.032,0.26,0.08,0.0,0.04,1.14,1.61,0.0,1.47,2.05,1.02,0.0,0.03,0.0,0.0,1.53,0.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,38-29-906-W-T-user95_openface.csv,1.2,0.98,1.0,0.07005,0.094918,-0.993017,-0.11815,0.103835,-0.987552,-0.024,0.1,-1.1,3.9,488.9,-0.093,-0.012,-0.032,0.39,0.0,0.04,0.03,0.0,0.02,0.31,0.0,0.0,0.0,0.0,0.6,0.34,0.0,1.19,1.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
241,38-55-777-I-B-user1_openface.csv,0.267,0.98,1.0,0.033733,0.166976,-0.985384,-0.103378,0.16971,-0.980057,-0.035,0.17,11.0,76.6,393.5,-0.021,0.113,-0.004,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.34,0.04,0.0,0.53,0.4,0.35,1.34,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,39-18-93-I-T-user39_openface.csv,5.132999999999999,0.98,1.0,0.06866,0.187663,-0.979831,-0.085255,0.092446,-0.992061,-0.008,0.141,9.9,2.5,416.4,-0.059,0.084,0.032,0.37,0.09,0.32,0.08,0.35,0.49,0.0,0.0,0.07,0.53,0.46,1.02,0.55,0.71,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
243,39-18-93-W-T-user40_openface.csv,0.5329999999999999,0.98,1.0,0.00414,-0.006494,-0.99997,-0.153449,-0.005567,-0.988141,-0.075,-0.006,28.8,32.1,559.3,-0.095,0.111,-0.014,0.05,0.0,0.14,0.18,0.0,0.0,0.59,0.0,0.36,0.15,0.41,0.62,0.0,0.0,0.54,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,39-49-946-I-T-user88_openface.csv,2.667,0.98,1.0,0.150153,0.090693,-0.984494,-0.035258,0.120871,-0.992042,0.058,0.107,46.1,19.0,292.3,-0.114,-0.026,0.027000000000000003,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.01,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,39-49-946-W-T-user89_openface.csv,6.8,0.98,1.0,0.040357,0.081597,-0.995848,-0.07222,0.157155,-0.98493,-0.016,0.12,-0.0,17.9,396.5,-0.026,0.03,-0.032,0.07,0.0,0.06,0.0,0.22,0.17,0.0,0.46,0.89,0.27,0.19,1.06,0.44,0.58,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
246,40-07-485-I-T-user1_openface.csv,2.9330000000000003,0.98,1.0,0.120884,0.148541,-0.98149,-0.052444000000000005,0.122243,-0.991114,0.035,0.136,-32.5,87.6,422.0,0.015,-0.009000000000000001,-0.029,0.0,0.42,1.34,0.38,1.21,0.0,0.0,0.78,0.8,2.39,0.0,0.0,0.16,0.18,0.3,1.43,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,40-07-485-W-T-user150_openface.csv,1.933,0.98,1.0,0.107865,0.008328,-0.994131,-0.087277,0.104528,-0.990685,0.01,0.057,10.5,32.9,298.9,-0.119,0.022,-0.004,0.0,0.0,1.93,0.0,2.11,1.93,0.08,1.95,3.59,2.66,0.11,0.71,0.0,0.24,0.49,0.0,0.34,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,40-18-142-I-T-user138_openface.csv,0.0,0.98,1.0,0.065067,-0.03961,-0.997094,-0.11001,-0.032283,-0.993406,-0.023,-0.036000000000000004,33.5,14.4,660.4,-0.118,0.018000000000000002,0.018000000000000002,0.0,0.37,0.69,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.67,0.14,0.0,0.85,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
249,40-18-142-W-T-user139_openface.csv,0.667,0.98,1.0,0.077282,0.103071,-0.991667,-0.156943,0.154363,-0.97547,-0.04,0.13,28.6,69.6,528.8,0.093,0.028,0.001,0.0,0.0,0.91,0.18,0.0,0.0,0.0,0.0,0.32,0.38,0.12,0.47,0.0,0.03,0.15,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,41-41-762-I-B-user147_openface.csv,0.067,0.98,1.0,-0.009069,0.171017,-0.985226,-0.155411,0.200681,-0.967251,-0.084,0.188,13.8,-23.2,530.6,0.115,-0.0,0.029,2.07,1.5,1.45,0.7,0.0,0.0,0.0,0.21,0.73,0.57,0.31,1.33,0.0,0.64,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
251,41-41-762-W-B-user148_openface.csv,0.0,0.98,1.0,0.114228,0.144663,-0.982866,-0.060667,0.180111,-0.981774,0.027000000000000003,0.16399999999999998,13.4,72.4,460.9,0.104,-0.018000000000000002,-0.015,0.43,0.31,1.2,0.0,0.0,0.2,0.0,0.64,0.12,0.66,0.0,0.1,0.0,0.37,0.0,1.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
252,44-02-309-I-T-user136_openface.csv,4.0,0.98,1.0,0.122084,0.175716,-0.976842,0.006423999999999999,0.171375,-0.985185,0.065,0.175,-24.9,41.1,351.9,-0.043,-0.02,-0.028,0.0,0.0,0.03,0.0,1.08,0.0,0.0,1.02,1.61,1.82,0.03,0.83,0.46,0.0,1.61,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
253,44-02-309-W-T-user137_openface.csv,8.533,0.98,1.0,0.122043,0.006781999999999999,-0.992502,-0.099878,0.034480000000000004,-0.994402,0.011,0.021,69.9,92.6,322.3,-0.12,-0.016,-0.006999999999999999,0.01,0.03,0.0,0.05,0.0,0.08,0.0,0.0,0.0,1.25,0.09,1.08,0.0,0.58,0.11,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254,44-30-30-W-B-user84_openface.csv,12.667,0.98,1.0,-0.040499,0.056694000000000015,-0.99757,-0.142171,0.107977,-0.983935,-0.092,0.083,61.6,37.4,478.1,-0.079,0.084,-0.006,0.19,0.0,1.0,0.0,0.0,1.39,0.0,0.14,1.01,0.0,0.52,1.77,0.0,0.0,0.76,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,46-30-695-I-B-user1_openface.csv,1.0,0.98,1.0,0.009333,0.058588,-0.998239,-0.049101,0.164258,-0.985195,-0.02,0.112,-30.7,42.4,328.5,-0.084,0.077,-0.001,0.89,0.96,0.46,0.07,0.06,0.86,0.0,0.0,0.61,0.74,0.87,1.46,0.77,1.92,1.35,1.51,0.06,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
256,47-20-540-I-B-user95_openface.csv,1.067,0.98,1.0,0.015163,0.076428,-0.99696,-0.21768,0.09585,-0.971302,-0.103,0.087,12.6,6.7,484.2,-0.122,0.062,0.012,0.3,0.0,0.04,0.0,0.0,0.32,0.56,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.66,0.08,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,47-20-540-W-B-user94_openface.csv,0.0,0.98,1.0,0.117542,0.16194,-0.979775,-0.15059,0.091658,-0.984338,-0.017,0.128,11.6,48.9,341.0,0.032,-0.027000000000000003,-0.02,1.45,0.18,0.02,0.63,0.0,0.31,0.0,0.0,0.03,0.0,0.0,0.45,0.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
258,48-00-366-I-T-user139_openface.csv,0.0,0.98,1.0,0.044127,0.020472,-0.998816,-0.13460999999999998,0.028895,-0.990477,-0.045,0.025,14.9,-7.8,713.0,-0.049,0.081,-0.03,0.25,0.0,0.45,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.49,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,48-02-966-I-T-user148_openface.csv,0.0,0.98,1.0,0.104672,0.160476,-0.981474,-0.07445700000000001,0.170769,-0.982494,0.015,0.16699999999999998,24.0,45.0,399.2,0.006999999999999999,0.02,-0.018000000000000002,0.0,0.0,1.97,0.0,0.0,0.17,0.0,0.48,0.01,0.0,0.18,0.17,0.0,0.54,0.07,0.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,48-02-966-W-T-user147_openface.csv,0.467,0.98,1.0,0.103247,0.247394,-0.963398,-0.042405,0.223735,-0.973727,0.031,0.239,-8.2,-20.3,476.3,0.117,-0.052000000000000005,-0.012,1.11,0.24,1.29,0.32,0.28,0.0,0.15,0.31,0.75,1.81,0.3,0.28,0.4,0.25,0.49,0.33,0.84,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,48-39-430-I-B-user134_openface.csv,6.0,0.98,1.0,0.184499,0.015885,-0.982704,0.053176,0.059748,-0.996796,0.119,0.038,-35.5,34.4,454.8,-0.09,0.043,-0.017,1.65,0.5,0.16,1.16,0.0,0.18,0.44,0.16,0.0,0.17,0.0,0.0,0.14,0.23,0.19,0.26,0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,48-39-430-W-B-user135_openface.csv,19.6,0.98,1.0,0.255178,0.16201,-0.953225,-0.07987000000000001,0.174756,-0.981367,0.09,0.172,-35.7,1.0,298.7,-0.017,-0.009000000000000001,-0.029,0.79,0.57,0.92,0.0,0.81,0.21,0.0,1.64,1.97,2.07,0.26,0.54,0.0,1.04,0.0,0.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,50-29-214-I-B-user136_openface.csv,11.0,0.98,1.0,0.0852,0.080448,-0.993111,-0.039931,0.118746,-0.992121,0.023,0.1,-35.2,24.0,332.7,-0.112,0.05,-0.019,0.26,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.57,0.0,0.0,0.61,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
264,50-29-214-W-B-user137_openface.csv,7.332999999999998,0.98,1.0,0.050057,0.021253,-0.99852,-0.128289,0.089322,-0.987706,-0.039,0.056,59.6,93.3,324.6,-0.106,0.027000000000000003,-0.015,0.86,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.09,0.63,2.03,0.15,0.0,0.0,0.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
265,50-50-13-I-B-user1_openface.csv,0.667,0.98,1.0,0.207657,0.07134,-0.975597,-0.040651,0.06714400000000001,-0.996915,0.084,0.07,-42.3,39.4,460.9,-0.09,-0.037000000000000005,-0.024,1.72,0.46,0.35,0.0,0.25,0.29,0.0,0.0,0.69,0.26,1.18,1.43,0.39,0.04,0.46,0.63,0.46,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,51-16-907-I-B-user86_openface.csv,1.467,0.98,1.0,0.174867,0.125477,-0.976564,0.014717,0.109837,-0.993841,0.096,0.119,-54.7,-4.3,489.2,-0.117,-0.006,0.001,1.25,0.62,0.0,0.0,1.51,1.12,0.82,1.16,2.41,0.35,0.03,0.0,0.0,0.0,2.63,0.16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
267,51-16-907-W-B-user85_openface.csv,15.467,0.98,1.0,-0.094516,0.22026,-0.970851,-0.105408,0.30261,-0.947268,-0.104,0.266,66.0,-17.9,273.2,0.022,0.099,-0.009000000000000001,0.08,0.21,0.03,0.0,0.95,2.0,0.03,1.12,1.28,0.66,0.0,0.58,0.66,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,54-10-129-I-T-user48_openface.csv,56.867,0.98,1.0,0.025399,-0.006179,-0.999658,-0.161682,-0.026768,-0.98648,-0.069,-0.017,33.0,69.7,346.2,-0.118,0.094,-0.027000000000000003,0.0,0.0,0.0,0.21,0.31,0.0,0.0,1.09,0.87,0.46,0.0,0.61,0.0,0.0,1.95,0.37,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269,54-10-129-W-T-user49_openface.csv,180.867,0.98,1.0,0.185188,-0.058936,-0.980934,0.031169,-0.034144,-0.998931,0.109,-0.047,28.3,0.7,335.7,-0.122,-0.107,0.01,0.0,0.0,0.4,0.0,0.86,0.03,0.0,1.07,0.29,0.37,0.36,0.71,0.02,0.0,1.46,0.7,0.08,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
270,56-40-959-I-T-user136_openface.csv,9.267,0.98,1.0,0.1788,-0.016288999999999998,-0.983751,-0.038124,-0.006708,-0.999251,0.071,-0.012,16.4,110.8,580.8,-0.118,-0.077,-0.029,0.0,0.0,0.0,0.11,0.71,0.0,0.14,0.74,1.55,2.89,0.53,0.84,0.09,0.04,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271,56-40-959-W-T-user137_openface.csv,5.533,0.98,1.0,0.047746,0.029497,-0.998424,-0.145268,0.068598,-0.987011,-0.049,0.049,75.3,86.7,314.0,-0.103,0.027000000000000003,0.028,0.02,0.39,0.0,0.19,0.0,0.21,0.0,0.01,0.08,0.69,0.26,2.76,0.37,2.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
272,57-19-201-I-B-user24_openface.csv,1.0,0.98,1.0,0.19004,0.062782,-0.979767,0.036501,0.053248,-0.997914,0.114,0.059,-25.3,48.9,582.5,0.004,-0.117,-0.016,0.0,0.0,0.0,0.01,0.49,1.2,0.06,0.13,0.53,0.35,0.06,1.7,0.02,0.0,0.13,0.14,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
273,57-19-201-W-B-user25_openface.csv,10.0,0.98,1.0,-0.04383,0.217456,-0.975086,-0.216291,0.245533,-0.944951,-0.135,0.237,21.8,-7.1,367.9,0.12,0.019,0.028,0.23,0.0,0.0,0.14,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.53,0.21,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,57-43-236-I-T-user96_openface.csv,0.0,0.98,1.0,0.082219,0.060822,-0.994757,-0.13742,0.149973,-0.979093,-0.028,0.106,-8.9,55.2,401.7,0.057,0.086,-0.021,2.62,1.29,1.22,0.0,0.0,0.0,0.07,0.49,0.44,1.16,1.67,1.99,0.0,0.0,0.82,0.89,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
275,57-43-236-W-T-user159_openface.csv,0.0,0.98,1.0,0.154427,0.14266900000000002,-0.977649,-0.096661,0.041805,-0.994439,0.029,0.093,7.9,49.8,346.3,-0.041,0.044,0.004,0.64,1.91,0.0,0.8,0.0,0.0,0.0,0.27,0.27,0.0,0.92,0.19,0.17,0.0,0.58,0.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,57-52-839-I-B-user1_openface.csv,0.0,0.98,1.0,-0.027133,0.113722,-0.993142,-0.013135,0.124255,-0.992163,-0.02,0.119,0.8,55.6,413.1,-0.012,0.037000000000000005,0.027000000000000003,1.22,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.99,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
277,57-52-839-W-B-user58_openface.csv,0.2,0.98,1.0,0.138929,-0.057401,-0.988637,-0.049355,-0.029936,-0.998333,0.045,-0.044,-26.1,128.2,441.1,-0.079,0.114,-0.003,0.64,0.32,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278,58-28-695-I-T-user75_openface.csv,8.533,0.98,1.0,0.22174,0.256354,-0.940805,-0.044627,0.266947,-0.962677,0.093,0.268,-18.2,10.7,329.4,-0.0,-0.119,-0.02,1.5,0.63,0.0,0.18,0.1,0.01,0.41,0.95,0.0,0.46,0.76,0.49,0.84,0.0,1.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
279,58-28-695-W-T-user80_openface.csv,14.133,0.98,1.0,-0.032108,0.249521,-0.967837,-0.101906,0.150424,-0.983355,-0.069,0.202,59.3,-27.5,445.5,0.047,0.033,-0.004,0.43,0.07,0.75,0.25,0.0,0.0,0.0,0.13,0.0,0.0,0.26,1.34,0.34,0.0,0.44,0.3,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,58-57-956-I-T-user1_openface.csv,0.0,0.98,1.0,0.183114,0.079303,-0.979888,0.082762,0.064012,-0.994511,0.134,0.07200000000000001,-9.4,72.8,389.2,-0.083,-0.117,-0.02,0.16,0.0,0.45,0.1,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.9,0.03,1.33,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
281,58-57-956-W-T-user146_openface.csv,35.2,0.98,1.0,0.041827,0.267953,-0.962524,-0.106,0.225964,-0.968351,-0.033,0.25,52.8,-39.5,430.4,0.1,0.068,0.016,0.0,0.0,1.28,0.0,0.29,0.23,0.0,0.0,0.46,1.89,0.0,0.61,0.86,0.81,0.07,0.59,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,59-09-521-W-B-user14_openface.csv,1.933,0.98,1.0,0.14281,0.031475,-0.98925,0.009442,0.083397,-0.996472,0.077,0.058,14.7,46.8,433.8,-0.118,-0.032,-0.02,0.14,0.0,1.99,0.0,0.05,0.0,0.0,0.09,0.0,2.02,0.66,0.05,1.64,0.0,1.27,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
