,filename,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
105,2018-09-01_16-54-13-433-W-T-user503_openface.csv,10.267,0.98,1.0,0.032616,0.035356,-0.998842,-0.109942,0.006405,-0.993917,-0.039,0.021,86.5,97.3,353.6,-0.099,0.048,-0.034,1.6,1.67,0.0,0.0,0.11,1.89,0.0,0.71,0.06,0.34,0.0,1.13,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,2018-09-01_16-54-20-277-I-T-user502_openface.csv,3.067,0.93,1.0,0.213075,0.0070090000000000005,-0.977011,-0.094408,0.111916,-0.989223,0.06,0.06,-36.3,-3.3,370.2,-0.115,0.1,-0.018000000000000002,0.86,0.0,0.0,0.0,2.21,1.57,0.03,2.52,2.59,0.94,0.5,0.02,0.19,0.0,2.43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,2018-09-01_16-54-20-277-W-T-user501_openface.csv,0.0,0.98,1.0,0.003798,0.071795,-0.997412,-0.002519,0.12241,-0.992476,0.001,0.097,0.0,4.6,533.0,-0.003,0.063,-0.009000000000000001,1.18,1.14,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.67,0.0,0.15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2018-09-01_17-08-02-6-I-B-user505_openface.csv,114.2,0.98,1.0,0.113389,0.083755,-0.990014,-0.12277,0.080148,-0.989194,-0.005,0.083,34.1,46.5,333.0,-0.112,-0.002,-0.003,0.0,0.0,0.07,0.0,2.58,1.02,0.0,1.42,3.02,1.69,0.0,0.0,0.0,0.0,2.58,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109,2018-09-01_17-08-02-6-W-B-user502_openface.csv,3.867,0.98,1.0,0.036366,0.190031,-0.981104,-0.148534,0.155618,-0.976586,-0.057,0.175,-0.1,-14.7,374.4,-0.067,0.119,-0.013,0.0,0.0,0.0,0.0,1.96,1.32,0.0,1.51,2.24,1.95,0.0,0.56,0.18,0.31,0.36,0.08,0.52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2018-09-01_17-08-15-620-I-B-user504_openface.csv,10.533,0.98,1.0,0.183057,0.004325,-0.983093,0.013858,0.010152,-0.999852,0.099,0.006999999999999999,-18.1,-23.9,569.8,-0.101,-0.118,0.006,0.32,0.0,0.58,1.2,0.74,0.0,0.0,0.4,0.54,0.01,1.74,2.41,0.06,0.08,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
111,2018-09-01_17-08-15-620-W-B-user501_openface.csv,0.0,0.98,1.0,0.1256,0.07156799999999999,-0.989496,-0.044631,0.079013,-0.995874,0.041,0.076,-21.2,15.2,554.1,0.026,-0.023,-0.033,0.64,1.18,0.0,0.34,0.0,0.0,0.0,0.0,0.08,0.0,0.25,0.94,0.0,0.0,0.0,0.47,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2018-09-01_17-20-37-941-I-B-user504_openface.csv,3.333,0.98,1.0,0.131381,0.043224,-0.990389,-0.093934,0.031985,-0.995064,0.019,0.038,-25.6,-17.0,477.6,-0.103,-0.018000000000000002,-0.015,0.75,0.0,0.0,0.0,0.83,0.0,0.0,1.06,0.97,0.65,1.22,0.89,0.78,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
113,2018-09-01_17-20-37-941-W-B-user503_openface.csv,14.133,0.98,1.0,0.026117,0.122247,-0.992156,-0.108166,0.095586,-0.989527,-0.041,0.109,76.2,126.5,308.9,0.11,0.024,-0.028,1.06,0.42,0.58,0.0,0.4,1.68,0.0,0.0,0.9,1.2,0.0,0.0,0.64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
114,2018-09-01_17-20-57-400-I-B-user505_openface.csv,11.6,0.98,1.0,0.113206,0.183101,-0.976554,-0.055312,0.148068,-0.987429,0.029,0.16699999999999998,-98.7,35.3,394.7,-0.077,0.119,0.006999999999999999,1.73,0.14,0.32,0.77,0.3,0.0,0.0,0.0,0.9,1.91,1.16,2.2,0.36,0.0,0.14,0.19,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
115,2018-09-01_17-20-57-400-W-B-user501_openface.csv,7.067,0.98,1.0,0.128433,0.043851,-0.990748,-0.03598,0.046066,-0.99829,0.046,0.045,-15.1,12.5,552.3,-0.002,-0.037000000000000005,-0.03,0.36,0.17,0.0,0.35,0.0,0.02,0.0,0.0,0.42,0.17,0.33,1.02,0.0,0.51,0.0,0.07,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2018-09-01_17-33-42-951-I-B-user502_openface.csv,0.933,0.98,1.0,0.043384,0.18765,-0.981277,-0.103434,0.204787,-0.973326,-0.031,0.198,-12.4,-28.1,395.8,-0.04,0.12,-0.006,0.29,0.09,0.0,0.0,0.66,0.8,0.0,0.44,0.93,0.41,0.0,0.0,0.06,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
