,filename,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
26,2018-02-25_13-33-09-475-I-T-PlayerA_openface.csv,3.8,0.98,1.0,-0.011824,0.203757,-0.97895,-0.031977,0.20628,-0.97797,-0.022,0.207,24.9,-26.8,377.3,0.122,0.103,-0.021,0.0,0.0,0.99,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.7,1.12,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,2018-02-25_13-33-09-475-W-T-PlayerE_openface.csv,0.067,0.98,1.0,0.111177,0.064198,-0.991725,0.061726,0.235104,-0.970008,0.08800000000000001,0.151,-66.4,-18.6,429.1,-0.038,-0.006,-0.029,0.45,0.0,0.4,0.0,0.0,0.02,0.16,0.0,0.5,0.0,0.0,0.02,0.84,0.0,0.0,0.41,2.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
28,2018-02-25_13-34-11-253-I-B-playerC_openface.csv,24.2,0.98,1.0,0.186457,0.30393600000000004,-0.934268,-0.128936,0.298375,-0.9457,0.031,0.31,-66.3,66.3,369.3,0.103,-0.006,0.008,0.73,0.8,1.08,0.0,0.08,0.06,0.25,0.0,0.27,0.34,0.0,0.02,0.0,0.0,0.37,0.08,2.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2018-02-25_13-34-11-253-W-B-PlayerB_openface.csv,1.067,0.98,1.0,0.23718000000000006,0.118744,-0.964181,0.09087,0.190212,-0.977529,0.16699999999999998,0.158,-45.2,54.6,432.0,0.003,-0.116,-0.02,0.04,0.0,0.06,0.0,0.0,0.82,0.11,0.0,0.0,0.0,0.95,1.51,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2018-02-25_13-49-51-506-I-B-PlayerB_openface.csv,19.933,0.98,1.0,0.095637,0.183388,-0.978377,-0.123314,0.20637800000000006,-0.970671,-0.014,0.197,1.3,-48.7,372.6,-0.098,0.035,-0.02,0.67,1.33,0.0,0.56,0.88,0.82,0.0,0.0,0.36,0.99,0.91,0.47,1.1,1.8,0.0,0.0,0.18,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31,2018-02-25_13-49-51-506-W-B-PlayerE_openface.csv,12.533,0.98,1.0,0.118272,0.26004,-0.958327,-0.10973800000000003,0.218605,-0.969623,0.004,0.243,-17.4,13.8,328.0,0.085,0.12,0.031,0.2,0.77,1.37,0.0,0.0,0.92,0.0,0.73,0.72,0.06,0.78,1.17,0.0,0.04,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32,2018-02-25_13-50-22-285-I-T-PlayerA_openface.csv,19.533,0.98,1.0,-0.040726,0.095846,-0.994563,-0.159049,0.080427,-0.983989,-0.101,0.08900000000000001,162.6,71.8,594.8,0.098,0.051,-0.009000000000000001,0.24,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.3,0.39,0.3,0.03,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2018-02-25_13-50-22-285-W-T-PlayerD_openface.csv,70.933,0.98,1.0,-0.008355,0.320625,-0.947169,-0.183675,0.26984600000000003,-0.945223,-0.101,0.302,22.9,60.9,291.2,0.1,0.061,0.031,0.21,0.17,3.33,0.0,0.13,1.72,0.05,0.14,0.71,0.5,0.0,1.25,0.0,0.16,0.09,0.29,1.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2018-02-25_14-05-58-190-I-T-playerC_openface.csv,9.4,0.98,1.0,-0.087265,0.071537,-0.993613,-0.228614,0.079935,-0.97023,-0.159,0.077,46.5,89.5,438.5,-0.027000000000000003,0.117,-0.029,0.0,0.0,1.24,0.18,0.0,0.77,0.0,0.22,0.0,0.74,0.05,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,2018-02-25_14-05-58-190-W-T-PlayerA_openface.csv,143.733,0.98,1.0,-0.099788,0.291404,-0.951381,-0.124394,0.316662,-0.940346,-0.118,0.311,14.3,29.9,339.5,0.06,0.122,-0.031,0.37,0.0,1.03,0.0,0.0,0.35,0.0,0.05,0.59,0.74,0.0,0.58,0.0,0.0,0.36,0.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36,2018-02-25_14-07-04-471-I-T-PlayerE_openface.csv,3.667,0.98,1.0,0.282212,0.17761300000000002,-0.942767,0.039966,0.143587,-0.98883,0.165,0.165,-103.8,69.3,404.3,0.077,0.017,-0.012,0.02,0.19,1.39,1.3,1.1,1.26,0.0,1.46,2.15,1.14,0.25,0.16,0.01,1.34,0.75,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,2018-02-25_14-07-04-471-W-T-PlayerD_openface.csv,1.733,0.98,1.0,0.08101,0.280886,-0.956316,-0.132222,0.306395,-0.942677,-0.027000000000000003,0.3,-27.1,36.2,319.5,0.113,0.122,-0.03,0.06,0.0,0.19,0.22,0.44,0.0,0.0,0.48,1.5,0.92,0.0,0.52,0.37,1.07,0.58,1.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2018-02-25_14-21-26-22-I-B-playerC_openface.csv,0.0,0.98,1.0,0.07635499999999999,0.169214,-0.982617,-0.119593,0.147926,-0.981741,-0.022,0.16,20.1,45.2,413.2,0.033,0.02,-0.034,1.05,1.15,0.42,0.0,0.0,1.02,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,2018-02-25_14-21-26-22-W-B-PlayerE_openface.csv,0.0,0.98,1.0,-0.044674,0.129465,-0.990577,-0.231215,0.156332,-0.96026,-0.14,0.145,4.9,18.1,292.8,0.102,0.104,-0.002,2.75,1.32,0.76,1.22,0.0,0.97,0.0,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.0,0.78,0.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,2018-02-25_14-21-51-412-I-T-PlayerB_openface.csv,81.267,0.98,1.0,0.186114,0.266811,-0.945608,0.102731,0.256695,-0.961017,0.15,0.268,-47.9,-15.5,501.4,0.122,-0.111,-0.019,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.28,0.14,0.05,0.24,0.0,0.0,1.5,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41,2018-02-25_14-21-51-412-W-T-PlayerD_openface.csv,13.0,0.98,1.0,0.069994,0.2206,-0.97285,-0.13101600000000002,0.277053,-0.95188,-0.032,0.253,-55.7,23.0,322.1,0.119,0.064,-0.029,2.14,0.74,0.88,0.23,0.0,0.0,0.0,0.0,0.0,0.75,1.14,0.0,0.43,0.0,2.19,2.61,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,2018-02-25_14-35-36-494-I-B-PlayerA_openface.csv,2.2,0.98,1.0,-0.00972,0.107434,-0.994165,0.004411,0.137926,-0.990433,-0.003,0.123,-25.8,-14.3,344.6,0.024,0.047,-0.016,0.0,0.0,0.55,1.91,0.0,0.13,0.0,0.06,0.47,0.21,0.0,0.13,0.06,1.19,1.06,0.88,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43,2018-02-25_14-35-36-494-W-B-playerC_openface.csv,1.4,0.98,1.0,0.061111,0.07434299999999999,-0.995358,-0.06676599999999999,0.122403,-0.990232,-0.003,0.099,25.4,48.4,354.4,-0.08199999999999999,0.026,-0.031,0.11,0.0,0.92,0.0,0.16,1.3,0.0,0.3,0.59,0.93,0.0,0.0,0.0,0.34,0.0,0.0,0.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
